Time Index,2013,2014,2015,2016,2017,2018,2019,2020,2021
4399,682.9201,38.734474,24.787136,16.508202,19.2262,57.936646,52.6841,6.6691694,38.04702
4400,685.6138,47.29948,24.738543,16.097591,22.048134,60.050674,54.46024,7.3346767,40.802414
4401,699.3593,52.79157,25.152914,17.786331,24.706585,63.99054,54.596104,10.536089,46.656666
4402,706.1172,55.2767,26.728409,20.811502,32.01045,64.65372,65.79798,17.88772,47.499367
4403,997.00024,57.640244,27.527224,24.050228,34.909058,73.55166,74.399864,27.008987,47.18513
4404,998.07635,53.03288,34.82607,26.820974,42.389088,83.74541,85.88102,33.823353,44.178886
4405,994.25397,53.492752,39.02342,27.543327,49.37926,88.08128,90.97704,51.93452,47.508354
4406,1000.6945,67.43219,50.555805,33.58705,53.75899,203.59094,106.68883,84.14373,49.937523
4407,1005.41943,75.002174,48.883774,46.866447,56.34019,219.32144,112.15653,104.72298,49.255142
4408,1009.4332,61.52082,44.095955,59.159424,51.21189,209.368,102.39142,120.007545,52.685677
4409,999.9655,53.9157,45.46518,52.272514,46.069675,193.75381,101.09333,121.02696,46.45532
4410,981.4836,51.503365,34.795082,36.673782,38.44926,188.71216,83.7268,74.982025,48.384525
4411,988.15674,53.048958,39.29865,24.19172,33.64518,68.231064,69.330505,28.713789,46.62186
4412,989.93353,50.947327,33.61803,23.328407,31.62342,59.92885,65.37434,18.690317,46.07657
4413,992.8617,49.761852,30.543924,24.616915,29.767065,53.516132,64.02472,15.68072,48.7386
4414,698.9302,44.678383,29.34553,19.859945,27.737686,31.276014,57.356228,10.917392,47.808224
4415,683.5344,36.560593,28.10794,20.599157,20.739624,27.000582,52.806618,12.877621,45.732193
4416,680.3408,31.863707,26.63808,21.229397,18.922586,20.879854,45.758564,10.657892,42.62357
4417,678.6886,27.820936,24.619005,19.035877,18.661741,21.517902,44.1489,5.7212534,36.339603
4418,669.9762,26.243065,25.100683,19.783997,17.720251,19.038813,42.09289,3.5645604,35.91832
4419,670.7478,25.317177,24.008436,20.437994,16.130264,21.060951,42.798946,4.3357553,35.719
4420,671.8209,26.08141,23.871851,19.863958,16.305828,21.166199,43.440426,2.763429,36.30775
4421,673.8918,26.80847,22.636992,17.573265,16.678915,19.887602,44.04452,5.0928283,37.162994
4422,676.5702,28.012384,23.96898,18.103626,17.114422,19.234125,45.961353,4.542055,37.87191
4423,676.97437,28.027546,24.576015,17.204096,15.334563,21.726978,49.27745,3.1527557,38.887493
4424,683.36597,31.492283,22.078684,18.462856,20.257236,25.068731,50.000492,9.802219,40.65941
4425,692.97,35.31165,21.956114,20.582619,23.314915,29.191183,53.269787,11.216127,42.43562
4426,702.8618,50.7948,26.58462,19.211197,28.836481,34.26425,59.715084,15.268412,48.86286
4427,699.95953,56.38057,32.038166,21.052794,33.367035,41.96513,68.431755,22.819433,54.630436
4428,996.74695,55.866295,38.176216,24.034225,38.084026,56.44075,82.28162,29.358492,52.686386
4429,995.43036,55.366997,49.21622,27.481236,45.429962,58.97929,87.17772,54.63948,59.837524
4430,1002.3489,62.625385,51.778603,34.552025,56.114075,56.775455,98.11388,96.23438,60.87694
4431,1007.218,66.7104,51.977867,53.248043,60.899982,54.582764,98.77704,114.602684,60.995544
4432,1007.94824,58.664608,50.86077,68.79696,54.5796,46.95421,98.93945,120.49371,57.19617
4433,1000.13586,53.541145,34.94451,54.369957,48.489674,36.540047,91.04871,93.06805,51.48348
4434,995.0582,51.24728,37.698517,36.78447,39.168793,32.985043,80.20945,50.0946,55.143135
4435,996.3711,48.17044,34.539513,23.818916,31.365929,30.239035,67.37435,29.56317,51.65323
4436,701.7163,48.13808,30.530546,23.389648,28.461914,28.544878,64.487434,25.428164,49.724033
4437,699.7383,46.59219,29.73217,16.720333,28.25795,26.17256,62.209923,19.490389,48.469093
4438,695.07764,41.028503,28.598188,17.450863,24.688562,25.594755,54.633312,13.960061,46.57237
4439,685.17957,35.08117,25.332026,20.4123,21.12724,24.209894,51.262993,10.402016,42.083008
4440,682.7716,32.36238,28.530333,20.150116,18.996819,22.640455,46.909245,8.183443,41.210148
4441,680.5123,27.388573,25.524305,16.989288,17.41618,21.807673,47.708763,5.3536363,37.493454
4442,671.9657,25.349003,23.201517,17.36713,17.535868,21.529299,46.835117,4.6631746,37.29586
4443,673.7291,24.58123,21.907587,17.8523,17.502878,20.914364,45.33581,4.3722663,37.472374
4444,657.2921,25.955688,21.911638,16.965069,17.601112,20.852747,45.776188,3.8653042,37.909714
4445,673.54065,25.981125,21.977291,16.84491,19.23598,22.004835,48.069164,4.2430315,38.954475
4446,683.324,26.506615,22.342623,17.737879,19.729446,23.397924,48.82343,3.6670103,39.469448
4447,683.8944,27.034134,22.91749,18.815048,22.535862,24.36135,47.79517,4.2034264,40.13138
4448,687.8418,31.175518,24.935728,19.45453,25.268646,27.175993,47.953575,6.0210137,44.957474
4449,690.6621,35.14513,22.438206,21.38706,29.26161,32.47233,51.12552,7.4324245,48.79932
4450,701.16077,48.672714,21.272339,21.33759,33.9187,35.219604,60.969578,11.224048,54.127815
4451,705.3271,54.74186,26.993275,24.824404,41.172565,41.20231,70.63623,18.204374,46.94462
4452,999.6029,57.92649,31.605133,26.139654,54.38376,56.528915,85.0749,28.393618,48.005333
4453,998.14795,52.83203,38.434647,30.903118,61.427998,59.21947,95.22779,36.314243,56.381348
4454,996.96735,54.19772,52.027596,39.0254,73.09405,62.545715,110.468346,43.405003,57.07479
4455,1000.9499,57.96574,59.871887,42.113445,89.186,73.279366,118.493965,88.00744,59.99372
4456,1003.32,54.609596,58.489162,44.513924,97.12742,106.25049,124.934204,106.93282,59.285477
4457,1001.0802,53.895058,57.74403,30.917772,75.9248,97.279755,112.52033,91.50998,48.74067
4458,983.4581,48.511024,44.103783,28.818604,58.284725,77.7039,89.95222,44.128628,48.223274
4459,986.17303,51.174294,33.525864,27.889364,38.575474,51.720352,81.32798,22.62195,47.729176
4460,987.50757,49.21859,32.317394,28.338518,32.598827,50.086678,79.63343,23.512167,43.8518
4461,988.54596,48.59568,32.65213,25.28321,27.354992,49.554214,75.65258,19.271328,43.492588
4462,699.0618,43.904102,30.413534,23.84018,26.251238,36.604332,59.7249,14.78695,48.85712
4463,690.812,35.965096,28.440557,21.939255,21.879265,29.878029,50.109814,18.796274,45.689087
4464,682.63086,32.702923,24.856497,18.444828,19.478952,26.7941,48.30528,15.396963,42.71707
4465,683.6413,27.722273,21.373041,16.28627,17.241497,22.348757,50.036243,9.01824,37.50212
4466,678.4275,26.078419,21.475986,16.82636,22.993694,21.717703,52.10307,10.572876,33.83797
4467,672.0663,25.343195,21.615044,16.769016,18.909086,21.769081,52.1259,11.226357,33.175266
4468,671.34204,24.85322,21.074026,16.92894,17.812523,22.65811,49.762928,11.412056,34.022247
4469,671.07715,24.392464,20.721794,16.767279,17.033382,24.003824,50.733055,11.019808,37.424385
4470,669.02136,24.422924,21.40442,16.940542,17.775707,24.783033,48.746243,13.722348,41.609318
4471,677.3301,25.696693,24.421587,16.767803,23.004538,26.391195,49.6483,16.272186,42.808075
4472,683.97107,30.09359,23.259333,18.16054,28.224953,32.369537,51.312496,14.48801,45.83693
4473,694.3129,35.301655,23.491728,21.5444,33.695972,39.11875,61.74296,12.986693,49.4131
4474,705.0614,49.68228,29.199081,23.12331,38.700188,50.14217,77.610085,18.519312,48.96974
4475,994.6822,56.03515,33.720123,27.415676,45.686398,73.241776,86.15699,19.8959,43.641968
4476,995.8225,59.50688,40.915543,26.882242,52.915737,80.77011,100.47793,23.702293,41.66183
4477,992.4689,55.816925,44.65437,34.693607,57.299633,119.844574,110.915215,36.093494,45.49491
4478,999.30817,57.896057,46.869366,50.381317,67.25067,113.87804,118.3289,50.424015,48.999653
4479,1005.95435,63.2673,48.788624,56.689007,84.377464,110.039,133.66438,87.74283,59.17413
4480,1007.7499,64.013435,52.032276,48.474,76.44128,82.38121,153.22594,92.123825,64.56877
4481,999.17114,65.36296,47.0373,34.233055,47.16258,57.99459,123.59479,54.93755,65.81932
4482,995.0977,55.075928,38.438026,28.958172,45.719852,46.05146,96.3649,31.673264,50.778717
4483,994.9625,51.409134,35.14662,27.2709,41.006046,28.488832,83.16541,26.826384,47.140648
4484,996.45825,53.611916,39.067528,28.178099,35.947033,25.303408,81.43544,24.589788,49.90017
4485,995.848,53.422176,34.56363,24.855877,33.398754,27.329546,78.82742,21.29556,41.634514
4486,699.7014,49.196747,32.02291,22.108074,29.078459,21.357828,65.85467,17.710016,42.170288
4487,695.6688,43.472786,28.45549,21.472982,24.484907,21.218187,59.328007,14.406393,47.00532
4488,684.68317,32.50696,23.993982,18.579323,16.517582,17.76338,54.127033,13.531841,43.15162
4489,683.6311,28.377872,24.60206,15.828351,20.816511,18.370567,55.043957,10.988481,38.68177
4490,684.27783,28.177305,24.533598,16.515,17.451654,16.438753,54.653423,10.530285,37.529556
4491,684.4812,28.542534,24.558773,16.384865,15.634983,16.936111,55.01489,10.86818,34.71762
4492,684.068,27.415874,23.131176,16.269508,14.859459,15.356125,52.148502,11.170507,35.96879
4493,682.0172,28.319603,25.18548,16.68737,15.211631,16.418245,53.52025,11.7803955,37.466778
4494,682.3151,30.463888,24.164125,16.745049,18.325603,16.758923,51.537357,12.608173,38.733475
4495,684.6006,33.93963,25.225967,16.27779,18.92987,16.068445,53.449368,13.204788,39.92964
4496,687.1663,41.929893,26.46779,18.258535,29.468258,20.365719,55.33327,13.847714,41.501675
4497,696.05457,49.881992,27.417654,19.092283,34.938656,24.285763,66.3249,15.003279,43.366066
4498,702.44684,54.312576,29.895666,21.554226,41.30142,33.08885,72.45086,18.944016,48.334373
4499,999.6577,53.07011,38.8833,26.083416,46.4711,45.398445,89.08656,24.309107,48.477085
4500,998.8508,53.685257,40.57036,27.48602,50.5497,42.245857,104.09952,29.289146,46.059517
4501,996.2137,58.4486,35.69181,33.646564,61.272953,53.926994,121.26445,45.224285,45.3518
4502,997.00354,63.569595,47.708553,46.56072,74.69486,73.06669,151.4729,64.455574,53.438923
4503,998.04767,68.70827,55.999653,58.605267,71.602715,65.16922,155.77975,66.113976,53.930084
4504,999.6193,70.37364,43.95042,55.652153,50.930225,48.18293,129.09842,43.946117,64.38757
4505,998.82263,64.07842,40.158237,43.38641,43.655285,37.23107,108.11706,29.900484,65.242096
4506,990.2035,52.14138,33.4233,31.673689,48.526115,35.949966,103.16771,27.393606,61.38723
4507,990.7761,49.820374,33.835857,27.874182,40.572605,33.995533,90.152596,24.492195,60.27292
4508,992.0333,51.949707,36.56202,25.293102,37.10696,31.308344,88.183586,20.837881,55.91543
4509,993.34546,53.48754,34.963062,22.40945,34.319546,28.715858,86.39721,18.861494,45.575424
4510,700.23975,47.5207,34.868423,22.941624,31.035511,26.598438,79.29581,16.287401,38.394455
4511,696.7777,40.270317,30.386003,20.386284,24.16743,25.418596,66.05316,15.318363,43.23195
4512,687.5437,33.41156,26.294943,21.47626,19.45025,22.222912,59.69146,12.017927,41.833206
4513,684.5294,30.32648,32.671894,19.01682,17.32213,19.096895,56.994183,8.86533,35.457375
4514,682.2353,29.044306,36.102493,18.967403,14.726581,19.173498,54.814617,10.162941,32.462776
4515,682.0155,28.050957,28.980707,17.83377,14.526289,19.498798,52.766956,9.659314,31.62857
4516,683.3934,28.731895,25.552233,16.384602,14.605603,19.10425,53.710712,9.717943,31.59055
4517,685.39685,30.90567,28.744036,16.582355,16.418324,19.09411,51.513645,10.204287,30.637548
4518,687.4502,32.937622,27.583351,17.627918,15.681362,19.48879,55.032303,9.688513,31.66463
4519,691.8364,34.746094,29.729963,17.895172,15.842373,19.731009,55.47628,9.404064,34.477013
4520,698.92584,44.055367,27.21591,18.879932,22.382156,20.640902,61.91975,10.080224,35.242878
4521,703.4539,50.948517,27.123827,21.490652,32.685028,27.63107,67.249565,12.971089,39.379066
4522,999.2941,54.10923,28.224657,21.927431,38.944706,32.374172,84.5861,19.688494,45.27938
4523,997.0088,51.595005,33.461952,26.261873,44.58418,38.156612,95.42402,24.156717,46.64445
4524,995.76465,54.60138,37.15055,32.155537,53.3149,48.449684,112.11135,32.401608,46.604336
4525,994.11597,61.26137,41.74662,37.51275,61.631374,51.49827,131.15384,38.123074,57.346977
4526,995.37244,76.99395,59.58361,54.834534,67.94017,52.2545,141.43462,69.74277,63.84371
4527,1002.4516,85.905045,53.391766,71.13329,72.22897,50.103363,125.764244,81.88289,70.01689
4528,1004.374,81.68388,49.098526,50.371593,59.749393,46.13695,108.58097,81.0475,68.62511
4529,999.7999,73.25252,37.292484,39.639294,46.201935,44.72168,96.53063,64.71558,60.477997
4530,992.60535,58.98291,37.082542,33.890213,45.059628,42.073917,78.61118,37.886158,53.77704
4531,991.01013,51.96911,29.47231,29.084145,39.388996,31.879942,77.43876,23.100319,49.001144
4532,993.1565,50.336792,29.357908,23.834839,34.50137,29.523548,74.17079,17.36469,42.617798
4533,994.7538,50.92649,30.047714,28.31933,31.720734,29.012213,59.245564,16.864485,42.691734
4534,700.2524,49.07272,27.39486,24.147873,29.087708,26.084078,49.32046,17.701635,46.95343
4535,695.19214,45.564545,21.653803,22.796795,27.164433,20.172749,46.853252,13.895359,39.882298
4536,684.1675,36.240692,18.013584,22.818735,20.198359,19.3349,44.511272,12.820097,35.785442
4537,681.9697,30.571682,19.683407,21.82187,19.35571,19.819286,45.47544,9.392448,31.443062
4538,678.50586,30.594013,19.44514,21.45514,18.51646,19.685984,45.483505,9.455212,30.243341
4539,673.57495,28.568638,19.497866,20.426455,16.116947,19.523855,42.159977,9.121722,29.395706
4540,673.644,27.906422,19.253704,18.215862,15.704758,19.665884,43.406532,9.587275,30.511887
4541,679.77563,30.858368,18.954939,17.668474,15.893105,19.981768,48.20444,9.006374,31.031614
4542,684.4153,32.490395,18.001656,17.350145,16.759457,20.654701,50.087765,12.641851,32.823956
4543,688.20953,34.885735,17.207342,18.121088,16.547318,23.888544,49.151474,12.872864,36.501038
4544,697.5364,43.26657,16.871037,19.843744,21.741829,27.119766,49.447865,13.071562,38.365776
4545,704.3828,49.90777,19.344965,20.52897,28.301373,30.564981,53.43805,16.143717,40.029694
4546,1001.2356,54.82706,24.62725,20.583752,32.8129,34.271046,69.50096,17.562326,43.514217
4547,997.09674,51.072594,33.56318,24.581308,37.513912,47.75119,95.296455,22.951265,44.759888
4548,997.2039,53.072845,39.190952,27.479294,44.035885,48.728554,114.866264,32.18532,52.375427
4549,997.2551,57.89409,41.7485,42.301804,51.604664,48.563965,125.80347,38.64528,57.97445
4550,1002.7473,60.86371,45.44545,58.89367,52.814327,47.437195,158.483,74.6769,52.541508
4551,1005.8104,72.57114,47.370937,70.058754,54.011227,38.162712,183.17072,92.85891,52.11863
4552,1007.92487,80.04696,45.89022,41.600403,48.834217,44.91172,176.29686,90.411674,49.729527
4553,1003.31085,65.733086,34.59723,28.425678,42.42509,43.343124,125.44601,61.63963,49.308117
4554,990.6028,55.431664,35.25492,22.47179,38.168385,33.59293,107.69067,31.387495,49.111694
4555,993.4734,51.14411,39.114,21.873714,32.368977,28.985662,103.101776,23.863554,48.60449
4556,991.64185,50.61605,36.98446,17.961039,28.264341,29.182055,91.82519,19.48516,51.40802
4557,991.7412,51.061195,29.795582,18.85351,27.228897,28.279646,85.072136,20.057478,50.59832
4558,995.3084,48.015785,28.044388,21.277735,23.640472,25.951197,66.02332,17.233326,43.987316
4559,697.27936,46.007652,22.573391,20.331684,19.385666,20.592258,60.074863,14.75968,37.987133
4560,689.9658,34.858047,18.311943,20.255373,16.708889,19.08129,58.882,14.328427,34.78177
4561,685.4436,29.333649,19.654203,15.905118,14.810323,19.749804,61.433235,9.362362,30.550919
4562,684.40015,29.571571,19.976355,16.697582,13.712681,19.533888,58.802258,9.272625,30.644548
4563,683.1709,27.801699,20.147343,16.116894,13.25463,19.651636,54.36488,7.8139744,31.071997
4564,682.57965,27.480442,19.241814,17.284878,13.496702,20.05444,59.446743,11.494244,32.200474
4565,685.1633,29.711948,19.294304,17.313736,14.890642,20.358791,57.32194,10.790785,34.31022
4566,686.88055,30.896835,18.128971,16.68467,14.487924,21.086298,64.27811,12.131158,35.41871
4567,690.62823,33.25528,17.556437,16.026356,15.610985,22.602182,58.640232,11.679726,36.68772
4568,699.18805,39.956654,16.812023,17.198143,21.572159,27.960585,60.04013,13.246644,37.536346
4569,705.6824,49.012794,17.016306,17.01119,27.329906,30.375086,70.01009,13.802915,38.64883
4570,1001.34753,52.73939,20.390078,20.159071,31.14065,36.037575,93.63645,18.222334,44.281967
4571,997.02344,54.84211,25.707724,20.203266,35.476917,52.945892,114.106705,26.982988,47.179882
4572,2686.5579,50.69673,31.722143,27.384193,39.77286,67.85807,134.52386,40.500504,53.843544
4573,2680.423,53.108383,39.863846,27.421946,44.381138,72.70947,183.2149,84.51667,57.86293
4574,2675.6292,55.776115,46.855286,35.2474,52.55321,75.56859,204.3493,94.58956,59.84928
4575,2677.7795,66.18505,47.56168,37.46041,54.001797,70.550934,214.91129,92.93101,51.328346
4576,2678.9412,75.24535,53.84665,37.958454,52.466267,68.573524,218.83781,83.92773,50.03445
4577,2667.4314,62.38014,47.01313,37.72161,52.884464,64.16087,174.74866,37.76981,58.373417
4578,2659.5461,53.29309,31.696012,30.006466,46.99392,52.620216,106.341736,30.836859,61.668137
4579,2670.302,50.60035,37.691364,26.945625,38.06074,30.547037,92.75401,26.427351,62.47573
4580,2682.1985,50.419163,33.88784,28.543842,34.22218,29.670467,83.996086,23.506805,57.840176
4581,2676.6096,52.896633,26.92393,23.302246,31.588024,28.143133,79.55675,21.177895,47.771774
4582,1412.9933,45.93637,25.75904,22.313774,24.112635,23.601896,62.07806,20.739073,46.542366
4583,1214.4124,38.74357,23.993128,19.805605,18.722435,19.900913,52.348194,17.180273,37.455986
4584,1200.8966,32.111122,18.682232,17.830698,16.722958,19.82424,53.766155,13.889745,34.319504
4585,1188.8252,27.850048,18.98727,16.93654,14.606745,20.662336,58.17415,13.013216,30.342163
4586,1186.2863,28.474585,20.772713,17.104023,14.80261,20.318321,60.379734,12.861273,31.373476
4587,1177.0815,26.24556,21.039036,16.24406,13.745228,22.83095,59.337475,12.016478,32.744175
4588,1179.9562,25.78746,21.275537,17.199524,13.54594,22.521051,54.284996,12.209544,33.70333
4589,1181.293,28.34283,19.229395,17.546883,14.400872,22.627241,59.634567,12.772852,35.02914
4590,1194.731,28.656982,20.093431,18.049595,14.630462,24.89826,54.596863,12.126447,33.40543
4591,1194.1327,32.03222,17.780813,17.954153,14.856159,23.753572,62.097225,12.472166,31.230774
4592,1210.747,36.0437,16.131294,18.813675,21.964695,26.457407,56.076385,11.907627,33.135963
4593,1221.9691,43.726715,18.423124,21.505627,25.405325,27.955494,59.236988,14.423832,33.61078
4594,1429.4082,49.07421,21.335684,23.591902,29.72334,31.139013,72.37517,20.365,37.323692
4595,2685.3123,51.669292,25.392876,26.866901,35.86893,36.923264,94.78871,35.043087,44.92858
4596,2685.2935,53.252003,33.805695,29.092047,39.648777,57.995113,109.22108,44.98632,53.416897
4597,2680.2805,51.499107,31.574842,28.91924,44.781437,70.99037,118.76609,59.81763,49.292168
4598,2686.7444,56.882275,32.91503,32.93349,51.10649,75.21539,157.09079,79.782,45.534363
4599,2689.3823,61.37642,46.593964,41.266987,53.539043,74.02748,181.10208,85.415215,44.564068
4600,2688.6726,69.000946,55.797546,43.577705,52.979366,77.01721,215.25876,99.97746,57.534847
4601,2676.0867,56.680088,52.157696,38.983833,51.85444,75.77645,159.96562,89.96206,68.45252
